Name,Status,Site,Cluster,Role,Tenant,VCPUs,Memory (MB),Disk,IP Address,ID,Device,Tenant Group,IPv4 Address,IPv6 Address,Description,Comments,Config Template,Serial number,Contacts,Tags,Created,Last updated,Platform,Interfaces,Virtual Disks,Backup,DTAP state,Harddisk,open actions,Server Group
[WINC]-APP39.XENOSITE.VOICE,Active,,10.0.87.92,VM,Systems Infrastructure,6.0,,,,494,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:23:23.750787Z,2025-07-22T10:23:23.750802Z,Windows Server 2012,0,,,,,,Xenosite legacy
[WINC]-f2m01,Active,,10.0.87.92,VM,Systems Infrastructure,4.0,,,,495,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:23:23.970019Z,2025-07-22T10:23:23.970035Z,CentOS V6,0,,,,,,Xenosite legacy
[Xenosite]-UbiquitiWIFIcontroller,Active,,vw-vcenter02,VM,Systems Infrastructure,1.0,,,,332,,,,,,PowerState         : PoweredOff,,,,,2025-07-22T10:22:39.685983Z,2025-08-27T07:09:46.571493Z,,0,,,,,,
acceptance-grid-app1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.105,879,vw655,,172.18.28.105/22,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:27:53.982593Z,2025-07-22T10:27:54.455014Z,Ubuntu 20.04 LTS,0,,,,,,Voiceworks
acceptance-grid-app2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.109,883,vw664,,172.18.28.109/22,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:27:58.396809Z,2025-07-22T10:27:58.804772Z,Ubuntu 20.04 LTS,0,,,,,,Voiceworks
acceptance-grid-blf1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.104,878,vw655,,172.18.28.104/22,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:27:52.978661Z,2025-07-22T10:27:53.400097Z,Ubuntu 20.04 LTS,0,,,,,,Voiceworks
acceptance-grid-blf2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.108,882,vw664,,172.18.28.108/22,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:27:57.394715Z,2025-07-22T10:27:57.832465Z,Ubuntu 20.04 LTS,0,,,,,,Voiceworks
acceptance-grid-switch1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.103,877,vw655,,172.18.28.103/22,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:27:51.668703Z,2025-07-22T10:27:52.079816Z,Ubuntu 20.04 LTS,0,,,,,,Voiceworks
acceptance-grid-switch2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.107,881,vw664,,172.18.28.107/22,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:27:55.977239Z,2025-07-22T10:27:56.383991Z,Ubuntu 20.04 LTS,0,,,,,,Voiceworks
acceptance-grid-sync1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.106,880,vw655,,172.18.28.106/22,,,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:27:55.007022Z,2025-07-22T10:27:55.426333Z,Ubuntu 20.04 LTS,0,,,,,,Voiceworks
am-mgmt-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,2000,,172.18.0.44,833,,,172.18.0.44/22,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:27:18.628653Z,2025-07-22T10:27:19.018185Z,Ubuntu 22.04 LTS,0,,No,Production,,,Voiceworks
android_whatsapp,Active,,10.0.130.154,VM,Systems Infrastructure,2.0,,,,498,,,,,,,,,,,2025-07-22T10:23:24.665948Z,2025-07-22T10:23:24.665964Z,,0,,,,,,Xenosite legacy
api-dev1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.237,43,vw387,,172.18.31.237/22,,API backend dev (reach-api only),,,,ENR / EC / Reach API Developer (responsible),,2025-07-22T10:19:13.732606Z,2025-07-22T10:19:14.136709Z,Ubuntu 16.04 LTS,0,,,Development,,,Voiceworks
api-prod1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.188,30,vw382,,172.18.31.188/22,,API backend,,,,ENR / EC / Reach API Developer (responsible),,2025-07-22T10:18:58.316623Z,2025-07-22T10:18:58.716171Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
api-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.189,31,vw387,,172.18.31.189/22,,API backend,,,,ENR / EC / Reach API Developer (responsible),,2025-07-22T10:18:59.832374Z,2025-07-22T10:19:00.237630Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
api-prod3,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.57,228,vw472,,172.18.31.57/22,,API backend,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:56.536472Z,2025-07-22T10:21:56.966794Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
api-prod4,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.58,229,vw496,,172.18.31.58/22,,API backend,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:57.595408Z,2025-07-22T10:21:58.003025Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
api-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.236,42,vw382,,172.18.31.236/22,,API backend test (reach-api only),,,,ENR / EC / Reach API Developer (responsible),,2025-07-22T10:19:12.432223Z,2025-07-22T10:19:12.845984Z,Ubuntu 20.04 LTS,0,,,Development,,,Voiceworks
app-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.0.39,734,,,172.18.0.39/22,,,ESD-12354,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:26:05.008222Z,2025-08-27T07:10:15.309928Z,Ubuntu 22.04 LTS,0,,No,Test,,,Voiceworks
app-test2,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.0.40,735,,,172.18.0.40/22,,,ESD-12354,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:26:05.626582Z,2025-08-27T07:10:15.578331Z,Ubuntu 22.04 LTS,0,,No,Test,,,Voiceworks
app-test3,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.0.136,736,,,172.18.0.136/22,,,ESD-12354,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:26:06.231979Z,2025-08-27T07:10:15.851465Z,Ubuntu 22.04 LTS,0,,No,Test,,,Voiceworks
archive-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.155,149,vw466,,172.18.31.155/22,,Archive,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:20:44.736583Z,2025-07-22T10:20:45.205290Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
archive-prod3,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.156,150,vw467,,172.18.31.156/22,,Archive,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:20:46.013673Z,2025-07-22T10:20:46.416169Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
backup_repo_veeam,Active,,bc3-s14,VM,Systems Infrastructure,,128000,,10.0.27.206,573,,,10.0.27.206/32,,Atomia Veeam backup repo,,,,GO / TO / SA / Backup infrastructure specialist (responsible),,2025-07-22T10:24:06.878573Z,2025-07-22T10:24:07.268261Z,Ubuntu 18.04 LTS,0,,,Production,,,Xenosite legacy
backup01-pbas_infra,Active,,10.0.130.154,VM,Systems Infrastructure,16.0,,,,485,,,,,,,,,,,2025-07-22T10:23:21.733332Z,2025-07-22T10:23:21.733347Z,CentOS V6,0,,,,,,Xenosite legacy
bfx1-nl-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,5.0,,,172.18.48.48,737,,,172.18.48.48/24,,Mobile BFX,,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:26:06.845826Z,2025-07-22T10:26:07.234671Z,CentOS V7,0,,,Production,,,Voiceworks
bfx1-nl-prod2,Active,,vw-vcenter01,VM,Systems Infrastructure,5.0,,,172.18.48.49,738,,,172.18.48.49/24,,Mobile BFX,,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:26:07.487419Z,2025-07-22T10:26:07.885744Z,CentOS V7,0,,,Production,,,Voiceworks
bitbucket-db-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,20000,,172.18.0.80,863,,,172.18.0.80/32,,Bitbucket production environment – PostgreSQL setup,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:41.800111Z,2025-07-22T10:27:42.206012Z,Ubuntu 22.04 LTS,0,,Yes,Production,,ESD-29618,Voiceworks
bitbucket-db-slave1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,20000,,172.18.0.67,874,,,172.18.0.67/22,,Bitbucket production environment – PostgreSQL slave from bitbucket-db-prod1 setup,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:49.410728Z,2025-07-22T10:27:49.843047Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
bitbucket-db-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,,,172.18.64.79,884,,,172.18.64.79/22,,Postgres database for the Test environment of Bitbucket.,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:59.043378Z,2025-07-22T10:27:59.447800Z,Ubuntu 22.04 LTS,0,,Yes,Test,,,Test
bitbucket-prod2,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,25000,,172.18.0.79,862,,,172.18.0.79/16,,Bitbucket Production,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:27:41.164648Z,2025-07-22T10:27:41.559108Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
bitbucket-test2,Active,,Unknown,VM,Systems Infrastructure,4.0,,,172.18.0.42,816,,,172.18.0.42/22,,Bitbucket test VM,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:27:07.418926Z,2025-07-22T10:27:07.834489Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
brokerteam_DB 1A,Active,,10.0.87.12,VM,Systems Infrastructure,8.0,,,,508,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:23:27.732731Z,2025-07-22T10:23:27.732746Z,CentOS V6,0,,,,,,Xenosite legacy
brokerteam_DB 1A_restored,Active,,10.0.87.12,VM,Systems Infrastructure,8.0,,,,509,,,,,,,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:23:27.951749Z,2025-07-22T10:23:27.951766Z,CentOS V6,0,,,,,,Xenosite legacy
brokerteam_MG 1A,Active,,10.0.87.12,VM,Systems Infrastructure,8.0,,,,510,,,,,,,,,,,2025-07-22T10:23:28.183119Z,2025-07-22T10:23:28.183134Z,CentOS V6,0,,,,,,Xenosite legacy
brokerteam_Proxy 1A,Active,,10.0.87.12,VM,Systems Infrastructure,3.0,,,,511,,,,,,,,,,,2025-07-22T10:23:28.399482Z,2025-07-22T10:23:28.399497Z,CentOS V6,0,,,,,,Xenosite legacy
c4,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.4,23,vw237,,172.18.28.4/22,,Summa API Client,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:18:51.737161Z,2025-07-22T10:18:52.134788Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
c5,Active,,Unknown,Container,Systems Infrastructure,,,,,24,,,,,PHASED OUT,,,,"GO / Internal Technology Services (responsible), GO / Internal Technology Services (responsible)",,2025-07-22T10:18:52.346774Z,2025-07-22T10:18:52.346789Z,,0,,,,,PHASED OUT,
c6,Active,,Unknown,Container,Systems Infrastructure,,,,,25,,,,,PHASED OUT,,,,GO / Internal Technology Services (responsible),,2025-07-22T10:18:52.560466Z,2025-07-22T10:18:52.560480Z,,0,,,,,PHASED OUT,
c13,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.13,1,vw237,,172.18.28.13/22,,MV3 voiceover,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:18:28.204906Z,2025-07-22T10:18:28.601178Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
c23,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.23,15,vw299,,172.18.28.23/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:18:43.480837Z,2025-07-22T10:18:43.883693Z,Ubuntu 16.04 LTS,0,,,Test,,,Voiceworks
c24,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.24,16,vw299,,172.18.28.24/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:18:44.441094Z,2025-07-22T10:18:44.853981Z,Ubuntu 14.04 LTS,0,,,Test,,,Voiceworks
c25,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.25,17,vw299,,172.18.28.25/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:18:45.395822Z,2025-07-22T10:18:45.796547Z,Ubuntu 12.04 LTS,0,,,Test,,,Voiceworks
c26,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.26,18,vw299,,172.18.28.26/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:18:46.669104Z,2025-07-22T10:18:47.075671Z,Debian 6.0 (squeeze),0,,,Test,,,Voiceworks
c36,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.36,38,vw199,,172.18.28.36/32,,Voice monitoring PoC,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:07.674497Z,2025-07-22T10:19:08.161108Z,Ubuntu 16.04 LTS,0,,,Test,,Delete after 14-01-2020,Unknown
c37,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.37,39,vw199,,172.18.28.37/32,,Voice monitoring PoC,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:08.689340Z,2025-07-22T10:19:09.112322Z,Ubuntu 16.04 LTS,0,,,Test,,Delete after 14-01-2020,Unknown
c38,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.38,2,vwde4,,172.18.33.38/22,,DE proxy,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:18:29.710278Z,2025-07-22T10:18:30.116797Z,Ubuntu 14.04 LTS,0,,,Production,,,Voiceworks
c39,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.39,3,vwde5,,172.18.33.39/22,,DE proxy,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:18:30.862888Z,2025-07-22T10:18:31.267353Z,Ubuntu 14.04 LTS,0,,,Production,,,Voiceworks
c47,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.47,19,vw299,,172.18.28.47/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:18:47.591183Z,2025-07-22T10:18:48.002242Z,CentOS V6,0,,,Test,,,Voiceworks
c51,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.51,20,vw299,,172.18.28.51/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:18:48.539105Z,2025-07-22T10:18:48.950106Z,Debian 7.0 (wheezy),0,,,Test,,,Voiceworks
c52,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.52,40,vwde6,,172.18.33.52/32,,Screwdriver (ECT panic button),,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:19:09.906676Z,2025-07-22T10:19:10.377031Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
c65,Active,,Unknown,Container,Systems Infrastructure,,,,,4,,,,,,,,,"GO / TO / SA / Virtualisation Specialist (responsible), SwyxOn (responsible)",,2025-07-22T10:18:31.482591Z,2025-07-22T10:18:31.482607Z,,0,,,,,,
c66,Active,,Unknown,Container,Systems Infrastructure,,,,,5,,,,,,,,,"GO / TO / Voice Operations (responsible), SwyxOn development (responsible)",,2025-07-22T10:18:31.694675Z,2025-07-22T10:18:31.694690Z,,0,,,,,,
c68,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.68,29,vw304,,172.18.28.68/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:18:57.106504Z,2025-07-22T10:18:57.549594Z,CentOS V7,0,,,Test,,,Voiceworks
c69,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.69,41,vwde7,,172.18.33.69/32,,Screwdriver (ECT panic button),,,,GO / TO / MCI / Mobile Network Maintainer (responsible),,2025-07-22T10:19:11.126902Z,2025-07-22T10:19:11.522680Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
c72,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.72,47,vwde6,,172.18.33.72/32,,SIP DHCP,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:18.587978Z,2025-07-22T10:19:19.006322Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
c73,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.73,48,vwde7,,172.18.33.73/32,,SIP DHCP,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:19.541369Z,2025-07-22T10:19:19.977333Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
c122,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.122,32,vw393,,172.18.28.122/22,,IMS / HSS interop testing - kamailio p-cscf,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:00.995281Z,2025-07-22T10:19:01.404678Z,Ubuntu 18.04 LTS,0,,,Test,,Do not remove yet - talk with LeonR if needed,Unknown
c123,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.123,33,vw393,,172.18.28.123/22,,IMS / HSS interop testing - kamailio i-cscf,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:01.928095Z,2025-07-22T10:19:02.359079Z,Ubuntu 18.04 LTS,0,,,Test,,Do not remove yet - talk with LeonR if needed,Unknown
c124,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.124,34,vw393,,172.18.28.124/22,,IMS / HSS interop testing - kamailio s-cscf,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:02.896826Z,2025-07-22T10:19:03.370640Z,Ubuntu 18.04 LTS,0,,,Test,,Do not remove yet - talk with LeonR if needed,Unknown
c125,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.125,35,vw393,,172.18.28.125/22,,IMS / HSS interop testing - AS / freeswitch gateway,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:04.257399Z,2025-07-22T10:19:04.649744Z,Ubuntu 16.04 LTS,0,,,Test,,Do not remove yet - talk with LeonR if needed,Unknown
c126,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.126,36,vw393,,172.18.28.126/22,,IMS / HSS interop testing - hss install,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:05.596422Z,2025-07-22T10:19:05.987195Z,Ubuntu 14.04 LTS,0,,,Test,,Do not remove yet - talk with LeonR if needed,Unknown
c127,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.127,37,vw393,,172.18.28.127/22,,IMS / HSS interop testing - tools,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:19:06.508350Z,2025-07-22T10:19:06.907532Z,Ubuntu 14.04 LTS,0,,,Test,,Do not remove yet - talk with LeonR if needed,Unknown
c146,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.146,115,vw304,,172.18.28.146/32,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:20:07.448974Z,2025-07-22T10:20:07.864565Z,Ubuntu 18.04 LTS,0,,,Test,,,Voiceworks
c149,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.149,127,vw199,,172.18.28.149/22,,Unknown,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:20:19.231885Z,2025-07-22T10:20:19.639138Z,Ubuntu 16.04 LTS,0,,,Development,,,Voiceworks
cacti-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.3.101,567,,,172.18.3.101/22,,,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:24:03.053053Z,2025-07-22T10:24:03.452810Z,Ubuntu 20.04 LTS,0,,Yes,Production,,,Voiceworks
carrier-edge-test,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,4000,,172.18.64.121,767,,,172.18.64.121/22,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:27.564494Z,2025-07-22T10:26:27.958230Z,Ubuntu 16.04 LTS,0,,No,Test,,,Voiceworks
cc-dba-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,2.0,8000,,172.18.0.72,914,,,172.18.0.72/22,,Cluster Control,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:28:20.386670Z,2025-07-22T10:28:20.787107Z,Ubuntu 22.04 LTS,0,,Yes,Production,,ESD-34106,Voiceworks
cc-ent-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.0.73,608,,,172.18.0.73/22,,Cluster Control Enterprise Edition (database management),,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:24:28.801917Z,2025-07-22T10:24:29.543965Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
cc-free-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.0.74,609,,,172.18.0.74/22,,Cluster Control Community Edition (database management),,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:24:29.755478Z,2025-07-22T10:24:30.151067Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
cde-appserver-1,Active,,LXC containers,Container,Systems Infrastructure,,,,,75,srv03,,,,,,,,,,2025-07-22T10:19:39.467917Z,2025-07-22T10:19:39.467933Z,,0,,,,,,
cde-appserver-2,Active,,LXC containers,Container,Systems Infrastructure,,,,,86,srv04,,,,,,,,,,2025-07-22T10:19:46.122267Z,2025-07-22T10:19:46.122283Z,,0,,,,,,
cde-bisuite,Active,,LXC containers,Container,Systems Infrastructure,,,,,64,srv02,,,,,,,,,,2025-07-22T10:19:32.812000Z,2025-07-22T10:19:32.812015Z,,0,,,,,,
cde-customer-ns-1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.254,142,vwde8,,172.18.33.254/22,,DE Customer DNS,,,,Voiceworks Germany (responsible),,2025-07-22T10:20:36.946346Z,2025-07-22T10:20:37.341164Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
cde-customer-ns-1 (old),Active,,LXC containers,Container,Systems Infrastructure,,,,,100,compute1,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T10:19:55.211977Z,2025-07-22T10:19:55.211993Z,,0,,,,,,
cde-customer-ns-2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.255,146,vwde9,,172.18.33.255/22,,DE Customer DNS,,,,Voiceworks Germany (responsible),,2025-07-22T10:20:41.067158Z,2025-07-22T10:20:41.467358Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
cde-customer-ns-2 (old),Active,,LXC containers,Container,Systems Infrastructure,,,,,101,compute2,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T10:19:55.720749Z,2025-07-22T10:19:55.720763Z,,0,,,,,,
cde-emergency-calls-1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.32.24,664,vwde8,,172.18.32.24/22,,,,,,Voiceworks Germany (responsible),,2025-07-22T10:25:10.123820Z,2025-07-22T10:25:10.533457Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
cde-emergency-calls-2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.32.25,665,vwde9,,172.18.32.25/22,,,,,,Voiceworks Germany (responsible),,2025-07-22T10:25:11.083317Z,2025-07-22T10:25:11.509003Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
cde-gprs-ns-1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.252,143,vwde8,,172.18.33.252/22,,DE GPRS DNS,,,,Voiceworks Germany (responsible),,2025-07-22T10:20:37.874438Z,2025-07-22T10:20:38.279195Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
cde-gprs-ns-1 (old),Active,,LXC containers,Container,Systems Infrastructure,,,,,102,compute1,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T10:19:56.239478Z,2025-07-22T10:19:56.239494Z,,0,,,,,,
cde-gprs-ns-2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.253,147,vwde9,,172.18.33.253/22,,DE GPRS DNS,,,,Voiceworks Germany (responsible),,2025-07-22T10:20:42.027116Z,2025-07-22T10:20:42.436764Z,Ubuntu 16.04 LTS,0,,,Production,,,Voiceworks
cde-gprs-ns-2 (old),Active,,LXC containers,Container,Systems Infrastructure,,,,,103,compute2,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T10:19:56.760865Z,2025-07-22T10:19:56.760880Z,,0,,,,,,
cde-homer,Active,,LXC containers,Container,Systems Infrastructure,,,,,90,superheidi,,,,,,,,,,2025-07-22T10:19:48.751036Z,2025-07-22T10:19:48.751053Z,,0,,,,,,
cde-ipplan,Active,,LXC containers,Container,Systems Infrastructure,,,,,89,superheidi,,,,,,,,,,2025-07-22T10:19:48.207514Z,2025-07-22T10:19:48.207530Z,,0,,,,,,
cde-logging-2,Active,,LXC containers,Container,Systems Infrastructure,,,,,87,srv04,,,,,,,,,,2025-07-22T10:19:46.639820Z,2025-07-22T10:19:46.639836Z,,0,,,,,,
cde-mail2sms,Active,,LXC containers,Container,Systems Infrastructure,,,,,63,srv02,,,,,,,,,,2025-07-22T10:19:32.270915Z,2025-07-22T10:19:32.270931Z,,0,,,,,,
cde-mongo-arbiter,Active,,LXC containers,Container,Systems Infrastructure,,,,,62,srv02,,,,,,,,,,2025-07-22T10:19:31.766700Z,2025-07-22T10:19:31.766715Z,,0,,,,,,
cde-nginx-1,Active,,LXC containers,Container,Systems Infrastructure,,,,,74,srv03,,,,,,,,,,2025-07-22T10:19:38.577402Z,2025-07-22T10:19:38.577417Z,,0,,,,,,
cde-nginx-2,Active,,LXC containers,Container,Systems Infrastructure,,,,,85,srv04,,,,,,,,,,2025-07-22T10:19:45.598833Z,2025-07-22T10:19:45.598849Z,,0,,,,,,
cde-nginx-vpbx-lb-test-1,Active,,LXC containers,Container,Systems Infrastructure,,,,,73,srv03,,,,,,,,,,2025-07-22T10:19:38.036072Z,2025-07-22T10:19:38.036088Z,,0,,,,,,
cde-nginx-vpbx-lb-test-2,Active,,LXC containers,Container,Systems Infrastructure,,,,,84,srv04,,,,,,,,,,2025-07-22T10:19:44.738273Z,2025-07-22T10:19:44.738290Z,,0,,,,,,
cde-ns1,Active,,LXC containers,Container,Systems Infrastructure,,,,,72,srv03,,,,,,,,,,2025-07-22T10:19:37.522328Z,2025-07-22T10:19:37.522343Z,,0,,,,,,
cde-ns2,Active,,LXC containers,Container,Systems Infrastructure,,,,,83,srv04,,,,,,,,,,2025-07-22T10:19:44.235277Z,2025-07-22T10:19:44.235291Z,,0,,,,,,
cde-pbuilder,Active,,LXC containers,Container,Systems Infrastructure,,,,,93,compute1,,,,,,,,,,2025-07-22T10:19:50.823394Z,2025-07-22T10:19:50.823409Z,,0,,,,,,
